-0.647	0.910
-0.423	0.919
-0.903	0.560
-0.453	0.197
-0.053	0.445
0.131	0.485
-0.185	0.508
-0.656	0.909
0.020	-0.151
0.093	0.329
-0.049	0.383
0.139	0.178
-0.256	0.433
-0.503	0.487
-0.265	0.507
0.161	-0.141
-0.362	0.569
0.185	-0.029
-0.219	0.528
-0.547	0.486
0.034	0.418
-0.630	0.842
-0.118	0.351
-0.018	0.109
-0.728	0.533
-0.783	0.661
-0.303	0.829
-0.232	0.651
-0.685	0.936
-0.674	1.185
-1.070	1.233
-0.134	0.449
-0.488	0.509
-0.287	0.570
-0.663	0.424
0.080	0.087
-0.463	0.995
-0.268	0.345
-0.452	1.115
-0.348	0.500
-0.389	0.894
-0.534	0.440
0.081	-0.083
-0.227	0.873
-0.237	1.090
-0.449	1.366
-0.190	0.638
-0.532	0.606
-0.685	0.805
-0.230	0.536
-0.105	0.348
-0.163	0.442
-0.276	0.351
-0.335	0.938
-0.167	0.727
0.243	0.455
-0.490	0.536
-0.419	0.480
0.269	-0.290
-0.578	0.811
-0.804	1.144
0.099	0.033
-0.599	0.729
-0.434	0.374
-0.195	1.335
-0.073	0.873
-0.345	1.383
-0.710	0.569
-0.411	0.523
-0.773	0.765
-0.416	0.379
-0.210	0.479
0.126	0.187
-0.431	0.283
0.111	0.056
-0.739	0.860
-0.493	0.554
-0.331	0.602
-0.609	0.376
-0.320	0.974
0.005	0.393
-0.138	0.814
0.123	0.466
-0.637	0.705
-0.190	0.786
-0.149	0.436
-0.694	0.648
-0.139	0.180
0.127	-0.359
0.413	-0.360
0.159	-0.184
-0.449	0.812
-0.169	-0.005
-0.372	0.443
-0.412	0.860
0.026	0.548
-0.174	0.510
-0.686	0.785
-0.466	0.766
-0.034	-0.173
-0.413	0.700
-0.577	0.524
-0.372	0.596
-0.453	0.353
0.178	0.225
-0.123	0.489
-0.558	0.637
-0.065	0.212
-0.575	0.551
-0.527	1.521
-0.432	0.710
-0.396	0.566
-0.391	0.450
0.039	0.064
-0.306	0.635
-0.148	0.214
-0.653	0.302
-0.651	0.948
-0.665	1.208
-0.326	0.304
-0.288	1.101
-0.647	0.267
-0.252	1.698
-0.196	0.930
-0.186	0.777
-0.425	1.210
-0.314	0.708
-0.611	0.835
-0.184	0.882
-0.159	0.506
-0.875	1.950
-0.537	1.198
0.004	0.517
0.111	1.388
-0.146	0.291
-0.479	0.671
-0.263	0.679
0.107	0.421
0.300	-0.478
-0.865	1.083
-0.923	1.036
-0.466	0.922
-0.709	0.809
-0.477	0.178
0.062	0.220
0.113	-0.104
0.148	0.027
-0.255	0.414
-0.092	0.428
-0.044	0.441
0.287	0.580
0.115	0.560
-0.589	0.840
-0.406	0.436
0.130	0.305
-0.503	0.972
-1.041	1.380
0.213	0.441
-0.636	0.424
-0.167	0.676
-0.561	0.592
0.219	0.771
-1.093	1.362
-0.186	0.456
-0.439	0.390
0.126	0.080
-0.482	1.490
-0.214	0.450
-0.108	0.492
-0.175	0.608
0.004	0.475
-0.361	1.112
-0.791	1.204
-0.586	1.203
-0.624	1.153
-0.061	0.555
-0.733	1.563
-0.449	0.767
-0.631	0.568
0.030	0.519
0.066	-0.082
-0.181	0.210
-0.322	0.513
-0.584	0.471
-0.289	0.553
0.198	0.620
-0.017	1.225
-0.454	0.219
-0.528	0.349
-0.360	0.410
-0.241	0.425
-0.230	0.858
-0.374	0.263
-0.588	0.362
-0.158	0.029
-0.095	0.426
-0.383	0.337
-0.520	0.464
0.218	0.063
0.080	0.518
-0.509	0.296
-0.165	0.614
0.093	-0.025
-0.238	0.324
-0.460	0.638
-0.392	1.395
-0.144	1.243
-0.081	0.923
0.111	0.787
0.182	0.553
-0.105	1.393
-0.081	0.294
0.018	1.596
-0.410	0.505
-0.180	1.228
0.210	0.341
0.200	-0.257
-0.165	0.730
0.302	0.481
-0.101	1.130
-0.360	0.417
-0.259	1.146
-0.267	0.546
-0.502	1.548
-0.664	0.873
0.177	0.413
-0.363	0.681
-0.413	0.638
-0.241	0.402
-0.640	0.926
-0.144	0.777
0.006	0.437
-0.895	1.096
-0.241	0.814
-0.193	0.819
0.157	0.208
-0.214	0.675
-0.322	0.511
-0.651	0.274
-0.003	0.430
-0.380	0.567
-0.337	1.189
-0.719	1.052
-0.472	0.562
0.021	0.219
-0.294	0.927
-0.631	0.377
-0.774	0.284
0.054	0.761
-0.503	1.010
0.052	0.726
-0.203	0.981
-0.056	0.997
-1.067	1.418
-0.213	0.388
-0.640	1.093
-0.519	0.676
0.091	-0.102
-1.373	1.384
-0.032	0.557
-0.313	0.578
-0.281	0.542
-0.809	1.253
0.128	0.444
-0.395	1.043
-0.353	0.576
-0.381	0.713
-1.036	1.165
-0.106	0.505
-0.096	0.816
-0.900	1.533
-0.246	0.796
-0.842	0.539
-1.037	1.242
-0.417	0.625
-0.567	0.935
-0.624	0.647
-0.995	1.803
-0.592	0.701
-0.522	1.313
-0.937	1.537
-0.268	0.657
-0.522	0.706
-0.564	0.816
-0.388	0.544
-0.946	1.490
-0.702	0.738
-0.444	0.971
-0.835	1.294
-0.480	1.135
-0.155	0.652
-0.219	1.261
-0.121	1.313
-0.171	0.569
0.090	0.469
-1.173	0.833
-0.889	0.969
-0.847	1.156
-1.153	1.450
-0.770	1.118
-0.767	1.278
-0.751	1.852
-1.124	1.161
0.113	0.156
-0.281	0.701
0.034	0.267
0.232	-0.027
-0.239	0.715
-0.691	1.126
-0.376	0.804
-0.874	1.229
-0.610	0.494
-0.679	0.845
-0.005	0.745
-0.064	0.715
-0.130	0.825
-0.437	0.798
-0.158	0.668
-0.228	1.353
-0.357	0.563
-0.496	0.730
-0.442	0.346
-0.581	0.755
-0.960	1.901
-0.922	1.842
-0.612	1.551
-0.869	1.560
-1.105	0.864
-0.774	1.747
-1.408	1.623
-1.121	1.720
-0.407	0.454
-0.432	1.047
0.007	0.087
-0.035	0.224
0.221	0.270
-0.415	0.715
-0.524	0.830
