# Roeder low-Z stars, [Fe/H], [Sr/Fe]. [Ba/Fe], [Eu/Fe]. Ratios calculated with respect to Asplund+ (2009) solar ratios.
-3.03	0.67	0.92	1.37
-3.16	0.68	0.94	1.35
-3.50	-0.22	0.13	0.84
-3.00	0.32	0.29	0.79
-2.73	0.39	0.49	1.13
-2.71	0.34	0.28	0.13
-2.42	0.13	0.00	1.00
-2.75	-0.10	-0.02	0.90
-2.67	0.27	-0.05	0.86
-2.61	0.31	0.14	0.85
-2.69	0.85	0.30	0.92
-2.54	0.60	0.04	0.86
-2.62	0.16	0.06	0.81
