###########################################################################
# Data from Schruba et al. (2011)
# Digitized by S. Ploeckinger from fig. A1
# Distances for individual galaxies from NED (mean/stdev from literature)
# column 1: galaxy
# column 2: mean distance to the galaxy from NED [Mpc]
# column 3: standard deviation from distance measurements [Mpc]
# column 4: radial distance of 15 arcseconds shell [arcseconds]
# column 5: HI surface density [Msol / pc-2]
# column 6: H2 surface density [Msol / pc-2]
# column 7: flag for H2 measurements: 0 ... high significance measurement
#                                     1 ... marginal significance
#                                     2 ... 3 sigma upper limit
###########################################################################
NGC4214	2.98	1.10	112.5	6.24	0.86	2
NGC4214	2.98	1.10	127.5	6.12	0.88	2
NGC4214	2.98	1.10	142.5	6.60	0.91	2
NGC4214	2.98	1.10	157.5	6.99	0.91	2
NGC4214	2.98	1.10	172.5	6.99	0.89	2
NGC4214	2.98	1.10	187.5	5.90	0.94	2
NGC4214	2.98	1.10	202.5	5.36	1.14	2
NGC4214	2.98	1.10	217.5	6.24	2.01	2
NGC4214	2.98	1.10	232.5	8.76	4.12	2
NGC4214	2.98	1.10	247.5	nan	nan	nan
NGC4214	2.98	1.10	262.5	nan	nan	nan
NGC4214	2.98	1.10	277.5	nan	nan	nan
NGC4214	2.98	1.10	292.5	nan	nan	nan
NGC4214	2.98	1.10	307.5	nan	nan	nan
NGC4214	2.98	1.10	322.5	nan	nan	nan
NGC4214	2.98	1.10	337.5	nan	nan	nan
NGC4214	2.98	1.10	352.5	nan	nan	nan
NGC4214	2.98	1.10	367.5	nan	nan	nan
NGC4214	2.98	1.10	382.5	nan	nan	nan
NGC4214	2.98	1.10	397.5	nan	nan	nan
NGC4254	15.19	2.05	7.5	7.77	nan	2
NGC4254	15.19	2.05	22.5	9.21	116.35	0
NGC4254	15.19	2.05	37.5	11.56	76.72	0
NGC4254	15.19	2.05	52.5	12.24	46.91	0
NGC4254	15.19	2.05	67.5	12.24	29.22	0
NGC4254	15.19	2.05	82.5	12.71	18.91	0
NGC4254	15.19	2.05	97.5	12.24	9.94	0
NGC4254	15.19	2.05	112.5	10.72	6.55	0
NGC4254	15.19	2.05	127.5	9.39	4.40	0
NGC4254	15.19	2.05	142.5	7.77	2.59	0
NGC4254	15.19	2.05	157.5	5.32	1.29	0
NGC4254	15.19	2.05	172.5	4.16	1.03	1
NGC4254	15.19	2.05	187.5	2.90	0.77	1
NGC4254	15.19	2.05	202.5	1.92	0.59	2
NGC4254	15.19	2.05	217.5	1.36	0.62	2
NGC4254	15.19	2.05	232.5	0.74	0.72	2
NGC4254	15.19	2.05	247.5	0.40	0.77	2
NGC4254	15.19	2.05	262.5	0.39	1.01	2
NGC4254	15.19	2.05	277.5	0.52	1.56	2
NGC4254	15.19	2.05	292.5	0.49	1.71	2
NGC4254	15.19	2.05	307.5	0.35	2.23	2
NGC4254	15.19	2.05	322.5	0.36	2.31	2
NGC4254	15.19	2.05	337.5	0.29	3.79	2
NGC4254	15.19	2.05	352.5	nan	9.21	2
NGC4254	15.19	2.05	367.5	nan	nan	nan
NGC4254	15.19	2.05	382.5	nan	nan	nan
NGC4254	15.19	2.05	397.5	nan	nan	nan
NGC4321	16.22	3.14	7.5	7.53	nan	2
NGC4321	16.22	3.14	22.5	4.97	82.80	0
NGC4321	16.22	3.14	37.5	4.36	30.45	0
NGC4321	16.22	3.14	52.5	5.26	30.45	0
NGC4321	16.22	3.14	67.5	6.73	28.24	0
NGC4321	16.22	3.14	82.5	6.73	17.95	0
NGC4321	16.22	3.14	97.5	6.99	12.08	0
NGC4321	16.22	3.14	112.5	7.12	9.63	0
NGC4321	16.22	3.14	127.5	6.86	7.53	0
NGC4321	16.22	3.14	142.5	6.60	5.26	0
NGC4321	16.22	3.14	157.5	5.17	3.61	0
NGC4321	16.22	3.14	172.5	3.75	2.09	0
NGC4321	16.22	3.14	187.5	2.52	1.02	1
NGC4321	16.22	3.14	202.5	1.46	0.62	2
NGC4321	16.22	3.14	217.5	1.00	0.66	2
NGC4321	16.22	3.14	232.5	0.74	0.62	2
NGC4321	16.22	3.14	247.5	0.44	0.62	2
NGC4321	16.22	3.14	262.5	0.14	0.70	2
NGC4321	16.22	3.14	277.5	0.11	1.02	2
NGC4321	16.22	3.14	292.5	0.07	1.23	2
NGC4321	16.22	3.14	307.5	nan	1.46	2
NGC4321	16.22	3.14	322.5	nan	2.13	2
NGC4321	16.22	3.14	337.5	nan	6.48	2
NGC4321	16.22	3.14	352.5	nan	nan	nan
NGC4321	16.22	3.14	367.5	nan	nan	nan
NGC4321	16.22	3.14	382.5	nan	nan	nan
NGC4321	16.22	3.14	397.5	nan	nan	nan
NGC4536	15.04	2.88	7.5	nan	nan	2
NGC4536	15.04	2.88	22.5	8.07	38.09	0
NGC4536	15.04	2.88	37.5	9.75	7.62	0
NGC4536	15.04	2.88	52.5	9.21	4.66	0
NGC4536	15.04	2.88	67.5	8.87	4.84	0
NGC4536	15.04	2.88	82.5	9.21	2.96	0
NGC4536	15.04	2.88	97.5	8.87	1.07	2
NGC4536	15.04	2.88	112.5	8.22	1.74	1
NGC4536	15.04	2.88	127.5	8.07	1.03	1
NGC4536	15.04	2.88	142.5	7.20	0.72	2
NGC4536	15.04	2.88	157.5	6.81	0.72	2
NGC4536	15.04	2.88	172.5	6.55	0.60	2
NGC4536	15.04	2.88	187.5	4.49	0.64	2
NGC4536	15.04	2.88	202.5	4.32	0.63	2
NGC4536	15.04	2.88	217.5	3.44	0.62	2
NGC4536	15.04	2.88	232.5	1.78	0.77	2
NGC4536	15.04	2.88	247.5	1.17	0.92	2
NGC4536	15.04	2.88	262.5	0.54	1.13	2
NGC4536	15.04	2.88	277.5	nan	nan	nan
NGC4536	15.04	2.88	292.5	nan	nan	nan
NGC4536	15.04	2.88	307.5	nan	nan	nan
NGC4536	15.04	2.88	322.5	nan	nan	nan
NGC4536	15.04	2.88	337.5	nan	nan	nan
NGC4536	15.04	2.88	352.5	nan	nan	nan
NGC4536	15.04	2.88	367.5	nan	nan	nan
NGC4536	15.04	2.88	382.5	nan	nan	nan
NGC4536	15.04	2.88	397.5	nan	nan	nan
NGC4559	7.75	2.67	7.5	9.51	nan	2
NGC4559	7.75	2.67	22.5	8.82	4.08	1
NGC4559	7.75	2.67	37.5	8.99	3.44	1
NGC4559	7.75	2.67	52.5	11.70	2.15	1
NGC4559	7.75	2.67	67.5	12.15	1.59	1
NGC4559	7.75	2.67	82.5	10.45	0.79	2
NGC4559	7.75	2.67	97.5	10.45	0.61	2
NGC4559	7.75	2.67	112.5	11.06	0.64	2
NGC4559	7.75	2.67	127.5	10.45	0.59	2
NGC4559	7.75	2.67	142.5	10.45	0.60	2
NGC4559	7.75	2.67	157.5	10.65	0.52	2
NGC4559	7.75	2.67	172.5	9.69	0.50	2
NGC4559	7.75	2.67	187.5	8.99	0.56	2
NGC4559	7.75	2.67	202.5	9.33	0.47	2
NGC4559	7.75	2.67	217.5	9.33	0.47	2
NGC4559	7.75	2.67	232.5	8.34	0.48	2
NGC4559	7.75	2.67	247.5	8.18	0.52	2
NGC4559	7.75	2.67	262.5	7.88	0.51	2
NGC4559	7.75	2.67	277.5	7.17	0.53	2
NGC4559	7.75	2.67	292.5	5.72	0.53	2
NGC4559	7.75	2.67	307.5	5.02	0.55	2
NGC4559	7.75	2.67	322.5	4.83	0.62	2
NGC4559	7.75	2.67	337.5	4.56	0.72	2
NGC4559	7.75	2.67	352.5	4.15	0.63	2
NGC4559	7.75	2.67	367.5	3.51	0.75	2
NGC4559	7.75	2.67	382.5	3.02	0.94	2
NGC4559	7.75	2.67	397.5	3.25	1.13	2
NGC4569	12.23	3.16	7.5	6.81	nan	2
NGC4569	12.23	3.16	22.5	5.63	52.55	0
NGC4569	12.23	3.16	37.5	5.03	31.52	0
NGC4569	12.23	3.16	52.5	4.32	25.12	0
NGC4569	12.23	3.16	67.5	2.54	15.65	0
NGC4569	12.23	3.16	82.5	1.09	5.22	0
NGC4569	12.23	3.16	97.5	0.64	1.05	2
NGC4569	12.23	3.16	112.5	0.45	1.15	2
NGC4569	12.23	3.16	127.5	0.29	0.86	2
NGC4569	12.23	3.16	142.5	0.37	0.93	2
NGC4569	12.23	3.16	157.5	0.11	1.24	2
NGC4569	12.23	3.16	172.5	nan	nan	nan
NGC4569	12.23	3.16	187.5	nan	nan	nan
NGC4569	12.23	3.16	202.5	nan	nan	nan
NGC4569	12.23	3.16	217.5	nan	nan	nan
NGC4569	12.23	3.16	232.5	nan	nan	nan
NGC4569	12.23	3.16	247.5	nan	nan	nan
NGC4569	12.23	3.16	262.5	nan	nan	nan
NGC4569	12.23	3.16	277.5	nan	nan	nan
NGC4569	12.23	3.16	292.5	nan	nan	nan
NGC4569	12.23	3.16	307.5	nan	nan	nan
NGC4569	12.23	3.16	322.5	nan	nan	nan
NGC4569	12.23	3.16	337.5	nan	nan	nan
NGC4569	12.23	3.16	352.5	nan	nan	nan
NGC4569	12.23	3.16	367.5	nan	nan	nan
NGC4569	12.23	3.16	382.5	nan	nan	nan
NGC4569	12.23	3.16	397.5	nan	nan	nan
NGC4579	18.40	3.07	7.5	0.98	nan	2
NGC4579	18.40	3.07	22.5	1.28	17.62	0
NGC4579	18.40	3.07	37.5	1.83	12.54	0
NGC4579	18.40	3.07	52.5	2.57	13.27	0
NGC4579	18.40	3.07	67.5	3.16	13.27	0
NGC4579	18.40	3.07	82.5	3.10	7.68	0
NGC4579	18.40	3.07	97.5	2.38	3.75	0
NGC4579	18.40	3.07	112.5	1.54	1.28	1
NGC4579	18.40	3.07	127.5	0.88	0.65	2
NGC4579	18.40	3.07	142.5	0.43	0.75	2
NGC4579	18.40	3.07	157.5	0.21	0.73	2
NGC4579	18.40	3.07	172.5	0.06	0.66	2
NGC4579	18.40	3.07	187.5	nan	nan	nan
NGC4579	18.40	3.07	202.5	nan	nan	nan
NGC4579	18.40	3.07	217.5	nan	nan	nan
NGC4579	18.40	3.07	232.5	nan	nan	nan
NGC4579	18.40	3.07	247.5	nan	nan	nan
NGC4579	18.40	3.07	262.5	nan	nan	nan
NGC4579	18.40	3.07	277.5	nan	nan	nan
NGC4579	18.40	3.07	292.5	nan	nan	nan
NGC4579	18.40	3.07	307.5	nan	nan	nan
NGC4579	18.40	3.07	322.5	nan	nan	nan
NGC4579	18.40	3.07	337.5	nan	nan	nan
NGC4579	18.40	3.07	352.5	nan	nan	nan
NGC4579	18.40	3.07	367.5	nan	nan	nan
NGC4579	18.40	3.07	382.5	nan	nan	nan
NGC4579	18.40	3.07	397.5	nan	nan	nan
NGC4625	10.00	2.55	7.5	5.12	nan	2
NGC4625	10.00	2.55	22.5	5.42	2.69	0
NGC4625	10.00	2.55	37.5	4.40	1.22	1
NGC4625	10.00	2.55	52.5	3.32	1.13	2
NGC4625	10.00	2.55	67.5	3.13	0.95	2
NGC4625	10.00	2.55	82.5	2.96	1.17	2
NGC4625	10.00	2.55	97.5	nan	nan	nan
NGC4625	10.00	2.55	112.5	nan	nan	nan
NGC4625	10.00	2.55	127.5	nan	nan	nan
NGC4625	10.00	2.55	142.5	nan	nan	nan
NGC4625	10.00	2.55	157.5	nan	nan	nan
NGC4625	10.00	2.55	172.5	nan	nan	nan
NGC4625	10.00	2.55	187.5	nan	nan	nan
NGC4625	10.00	2.55	202.5	nan	nan	nan
NGC4625	10.00	2.55	217.5	nan	nan	nan
NGC4625	10.00	2.55	232.5	nan	nan	nan
NGC4625	10.00	2.55	247.5	nan	nan	nan
NGC4625	10.00	2.55	262.5	nan	nan	nan
NGC4625	10.00	2.55	277.5	nan	nan	nan
NGC4625	10.00	2.55	292.5	nan	nan	nan
NGC4625	10.00	2.55	307.5	nan	nan	nan
NGC4625	10.00	2.55	322.5	nan	nan	nan
NGC4625	10.00	2.55	337.5	nan	nan	nan
NGC4625	10.00	2.55	352.5	nan	nan	nan
NGC4625	10.00	2.55	367.5	nan	nan	nan
NGC4625	10.00	2.55	382.5	nan	nan	nan
NGC4625	10.00	2.55	397.5	nan	nan	nan
NGC4725	13.08	2.82	7.5	2.45	nan	2
NGC4725	13.08	2.82	22.5	2.07	13.20	0
NGC4725	13.08	2.82	37.5	0.83	3.79	1
NGC4725	13.08	2.82	52.5	0.95	1.13	2
NGC4725	13.08	2.82	67.5	1.01	0.82	2
NGC4725	13.08	2.82	82.5	1.09	0.97	1
NGC4725	13.08	2.82	97.5	1.47	1.68	1
NGC4725	13.08	2.82	112.5	2.96	4.57	0
NGC4725	13.08	2.82	127.5	4.75	4.66	0
NGC4725	13.08	2.82	142.5	5.22	2.74	0
NGC4725	13.08	2.82	157.5	5.12	1.88	0
NGC4725	13.08	2.82	172.5	4.40	1.53	1
NGC4725	13.08	2.82	187.5	3.86	0.58	2
NGC4725	13.08	2.82	202.5	3.19	0.57	2
NGC4725	13.08	2.82	217.5	2.80	0.55	2
NGC4725	13.08	2.82	232.5	2.64	0.49	2
NGC4725	13.08	2.82	247.5	2.27	0.51	2
NGC4725	13.08	2.82	262.5	2.59	0.47	2
NGC4725	13.08	2.82	277.5	3.38	0.45	2
NGC4725	13.08	2.82	292.5	3.79	0.50	2
NGC4725	13.08	2.82	307.5	3.13	0.53	2
NGC4725	13.08	2.82	322.5	2.15	0.54	2
NGC4725	13.08	2.82	337.5	1.74	0.69	2
NGC4725	13.08	2.82	352.5	1.39	0.58	2
NGC4725	13.08	2.82	367.5	0.97	0.79	2
NGC4725	13.08	2.82	382.5	0.73	0.88	2
NGC4725	13.08	2.82	397.5	0.74	1.50	2
NGC4736	5.13	0.72	7.5	3.54	nan	2
NGC4736	5.13	0.72	22.5	5.78	76.78	0
NGC4736	5.13	0.72	37.5	11.41	56.77	0
NGC4736	5.13	0.72	52.5	11.63	40.42	0
NGC4736	5.13	0.72	67.5	7.12	17.62	0
NGC4736	5.13	0.72	82.5	5.68	9.45	0
NGC4736	5.13	0.72	97.5	4.70	6.24	0
NGC4736	5.13	0.72	112.5	4.04	4.28	0
NGC4736	5.13	0.72	127.5	3.48	3.28	0
NGC4736	5.13	0.72	142.5	3.48	2.62	0
NGC4736	5.13	0.72	157.5	2.77	2.34	0
NGC4736	5.13	0.72	172.5	2.25	1.80	0
NGC4736	5.13	0.72	187.5	1.66	0.98	1
NGC4736	5.13	0.72	202.5	1.23	0.93	2
NGC4736	5.13	0.72	217.5	1.08	0.96	2
NGC4736	5.13	0.72	232.5	1.14	1.06	2
NGC4736	5.13	0.72	247.5	1.35	1.10	2
NGC4736	5.13	0.72	262.5	1.60	0.91	2
NGC4736	5.13	0.72	277.5	2.13	1.02	2
NGC4736	5.13	0.72	292.5	2.52	0.93	1
NGC4736	5.13	0.72	307.5	2.88	1.43	0
NGC4736	5.13	0.72	322.5	2.25	1.49	0
NGC4736	5.13	0.72	337.5	nan	nan	nan
NGC4736	5.13	0.72	352.5	nan	nan	nan
NGC4736	5.13	0.72	367.5	nan	nan	nan
NGC4736	5.13	0.72	382.5	nan	nan	nan
NGC4736	5.13	0.72	397.5	nan	nan	nan
NGC5055	7.71	1.58	7.5	5.61	nan	2
NGC5055	7.71	1.58	22.5	5.72	68.63	0
NGC5055	7.71	1.58	37.5	5.83	46.22	0
NGC5055	7.71	1.58	52.5	6.53	37.58	0
NGC5055	7.71	1.58	67.5	6.05	26.78	0
NGC5055	7.71	1.58	82.5	5.94	19.82	0
NGC5055	7.71	1.58	97.5	7.59	20.58	0
NGC5055	7.71	1.58	112.5	8.82	20.19	0
NGC5055	7.71	1.58	127.5	8.34	13.86	0
NGC5055	7.71	1.58	142.5	8.49	11.92	0
NGC5055	7.71	1.58	157.5	8.49	11.48	0
NGC5055	7.71	1.58	172.5	7.73	8.18	0
NGC5055	7.71	1.58	187.5	7.45	5.94	0
NGC5055	7.71	1.58	202.5	7.17	3.93	0
NGC5055	7.71	1.58	217.5	7.17	3.13	0
NGC5055	7.71	1.58	232.5	7.45	2.45	0
NGC5055	7.71	1.58	247.5	6.53	2.50	0
NGC5055	7.71	1.58	262.5	6.41	1.34	1
NGC5055	7.71	1.58	277.5	5.72	1.62	1
NGC5055	7.71	1.58	292.5	5.02	1.05	2
NGC5055	7.71	1.58	307.5	5.02	1.42	1
NGC5055	7.71	1.58	322.5	4.92	1.34	1
NGC5055	7.71	1.58	337.5	4.00	1.13	2
NGC5055	7.71	1.58	352.5	3.64	1.34	2
NGC5055	7.71	1.58	367.5	nan	nan	nan
NGC5055	7.71	1.58	382.5	nan	nan	nan
NGC5055	7.71	1.58	397.5	nan	nan	nan
NGC5194	7.22	2.13	7.5	4.23	nan	2
NGC5194	7.22	2.13	22.5	6.41	246.81	0
NGC5194	7.22	2.13	37.5	6.17	148.48	0
NGC5194	7.22	2.13	52.5	6.41	94.51	0
NGC5194	7.22	2.13	67.5	7.45	71.26	0
NGC5194	7.22	2.13	82.5	6.41	44.51	0
NGC5194	7.22	2.13	97.5	6.65	31.72	0
NGC5194	7.22	2.13	112.5	8.34	36.19	0
NGC5194	7.22	2.13	127.5	11.27	37.58	0
NGC5194	7.22	2.13	142.5	11.70	29.42	0
NGC5194	7.22	2.13	157.5	11.06	16.42	0
NGC5194	7.22	2.13	172.5	8.82	9.51	0
NGC5194	7.22	2.13	187.5	8.18	6.97	0
NGC5194	7.22	2.13	202.5	7.45	4.97	0
NGC5194	7.22	2.13	217.5	6.65	3.38	0
NGC5194	7.22	2.13	232.5	5.83	2.85	0
NGC5194	7.22	2.13	247.5	5.02	3.07	0
NGC5194	7.22	2.13	262.5	4.08	2.50	0
NGC5194	7.22	2.13	277.5	3.44	1.16	1
NGC5194	7.22	2.13	292.5	3.02	0.99	2
NGC5194	7.22	2.13	307.5	2.45	1.09	2
NGC5194	7.22	2.13	322.5	1.68	1.03	2
NGC5194	7.22	2.13	337.5	1.18	0.98	2
NGC5194	7.22	2.13	352.5	1.01	1.42	2
NGC5194	7.22	2.13	367.5	0.85	1.34	2
NGC5194	7.22	2.13	382.5	0.68	1.45	2
NGC5194	7.22	2.13	397.5	0.43	2.03	2
NGC5457	6.64	0.94	7.5	0.78	nan	2
NGC5457	6.64	0.94	22.5	0.69	28.78	0
NGC5457	6.64	0.94	37.5	1.23	20.49	0
NGC5457	6.64	0.94	52.5	2.34	21.68	0
NGC5457	6.64	0.94	67.5	3.10	20.10	0
NGC5457	6.64	0.94	82.5	3.22	16.65	0
NGC5457	6.64	0.94	97.5	3.75	16.03	0
NGC5457	6.64	0.94	112.5	5.07	15.73	0
NGC5457	6.64	0.94	127.5	5.17	12.78	0
NGC5457	6.64	0.94	142.5	5.17	12.08	0
NGC5457	6.64	0.94	157.5	5.47	10.78	0
NGC5457	6.64	0.94	172.5	5.36	8.20	0
NGC5457	6.64	0.94	187.5	6.12	7.68	0
NGC5457	6.64	0.94	202.5	7.53	7.26	0
NGC5457	6.64	0.94	217.5	7.97	7.39	0
NGC5457	6.64	0.94	232.5	8.28	6.36	0
NGC5457	6.64	0.94	247.5	8.13	4.44	0
NGC5457	6.64	0.94	262.5	7.26	2.67	0
NGC5457	6.64	0.94	277.5	7.68	2.25	0
NGC5457	6.64	0.94	292.5	7.68	2.47	0
NGC5457	6.64	0.94	307.5	7.68	1.46	1
NGC5457	6.64	0.94	322.5	7.12	1.04	1
NGC5457	6.64	0.94	337.5	6.54	0.93	2
NGC5457	6.64	0.94	352.5	6.73	1.02	2
NGC5457	6.64	0.94	367.5	6.60	1.02	2
NGC5457	6.64	0.94	382.5	6.36	0.89	2
NGC5457	6.64	0.94	397.5	6.73	0.89	2
NGC5713	20.72	4.39	7.5	14.51	nan	2
NGC5713	20.72	4.39	22.5	15.65	69.80	0
NGC5713	20.72	4.39	37.5	14.24	28.68	0
NGC5713	20.72	4.39	52.5	8.54	9.57	0
NGC5713	20.72	4.39	67.5	5.03	3.58	1
NGC5713	20.72	4.39	82.5	3.07	1.01	2
NGC5713	20.72	4.39	97.5	2.11	0.92	2
NGC5713	20.72	4.39	112.5	1.58	0.88	2
NGC5713	20.72	4.39	127.5	1.58	0.88	2
NGC5713	20.72	4.39	142.5	1.78	0.97	2
NGC5713	20.72	4.39	157.5	0.95	1.09	2
NGC5713	20.72	4.39	172.5	0.93	1.41	2
NGC5713	20.72	4.39	187.5	nan	nan	nan
NGC5713	20.72	4.39	202.5	nan	nan	nan
NGC5713	20.72	4.39	217.5	nan	nan	nan
NGC5713	20.72	4.39	232.5	nan	nan	nan
NGC5713	20.72	4.39	247.5	nan	nan	nan
NGC5713	20.72	4.39	262.5	nan	nan	nan
NGC5713	20.72	4.39	277.5	nan	nan	nan
NGC5713	20.72	4.39	292.5	nan	nan	nan
NGC5713	20.72	4.39	307.5	nan	nan	nan
NGC5713	20.72	4.39	322.5	nan	nan	nan
NGC5713	20.72	4.39	337.5	nan	nan	nan
NGC5713	20.72	4.39	352.5	nan	nan	nan
NGC5713	20.72	4.39	367.5	nan	nan	nan
NGC5713	20.72	4.39	382.5	nan	nan	nan
NGC5713	20.72	4.39	397.5	nan	nan	nan
NGC6946	5.54	1.47	7.5	5.07	nan	2
NGC6946	5.54	1.47	22.5	7.12	266.83	0
NGC6946	5.54	1.47	37.5	6.60	105.83	0
NGC6946	5.54	1.47	52.5	5.78	56.77	0
NGC6946	5.54	1.47	67.5	6.24	46.12	0
NGC6946	5.54	1.47	82.5	6.48	40.42	0
NGC6946	5.54	1.47	97.5	7.39	38.19	0
NGC6946	5.54	1.47	112.5	7.97	33.46	0
NGC6946	5.54	1.47	127.5	8.60	29.32	0
NGC6946	5.54	1.47	142.5	8.44	26.68	0
NGC6946	5.54	1.47	157.5	8.44	22.09	0
NGC6946	5.54	1.47	172.5	8.76	18.64	0
NGC6946	5.54	1.47	187.5	9.10	14.59	0
NGC6946	5.54	1.47	202.5	8.93	11.85	0
NGC6946	5.54	1.47	217.5	10.00	9.27	0
NGC6946	5.54	1.47	232.5	10.00	7.68	0
NGC6946	5.54	1.47	247.5	8.13	5.78	0
NGC6946	5.54	1.47	262.5	7.68	4.70	0
NGC6946	5.54	1.47	277.5	7.82	3.54	0
NGC6946	5.54	1.47	292.5	6.99	2.34	0
NGC6946	5.54	1.47	307.5	6.36	1.57	0
NGC6946	5.54	1.47	322.5	5.68	1.04	1
NGC6946	5.54	1.47	337.5	5.07	1.19	1
NGC6946	5.54	1.47	352.5	4.61	0.66	2
NGC6946	5.54	1.47	367.5	4.44	0.71	2
NGC6946	5.54	1.47	382.5	4.44	0.73	2
NGC6946	5.54	1.47	397.5	4.20	0.83	2
NGC7331	13.43	2.70	7.5	3.41	nan	2
NGC7331	13.43	2.70	22.5	3.41	23.83	0
NGC7331	13.43	2.70	37.5	4.61	34.10	0
NGC7331	13.43	2.70	52.5	5.47	32.23	0
NGC7331	13.43	2.70	67.5	6.12	21.68	0
NGC7331	13.43	2.70	82.5	6.48	14.86	0
NGC7331	13.43	2.70	97.5	6.99	8.13	0
NGC7331	13.43	2.70	112.5	8.13	6.24	0
NGC7331	13.43	2.70	127.5	7.82	4.04	0
NGC7331	13.43	2.70	142.5	8.44	3.05	0
NGC7331	13.43	2.70	157.5	8.28	1.97	0
NGC7331	13.43	2.70	172.5	7.39	1.35	1
NGC7331	13.43	2.70	187.5	6.86	0.88	1
NGC7331	13.43	2.70	202.5	6.73	0.84	0
NGC7331	13.43	2.70	217.5	6.73	0.89	0
NGC7331	13.43	2.70	232.5	6.86	0.98	0
NGC7331	13.43	2.70	247.5	6.36	0.74	0
NGC7331	13.43	2.70	262.5	6.24	0.58	1
NGC7331	13.43	2.70	277.5	5.57	0.37	1
NGC7331	13.43	2.70	292.5	4.28	0.30	2
NGC7331	13.43	2.70	307.5	3.41	0.30	2
NGC7331	13.43	2.70	322.5	2.57	0.31	2
NGC7331	13.43	2.70	337.5	1.97	0.33	2
NGC7331	13.43	2.70	352.5	1.28	0.35	2
NGC7331	13.43	2.70	367.5	0.88	0.37	2
NGC7331	13.43	2.70	382.5	0.62	0.38	2
NGC7331	13.43	2.70	397.5	0.37	0.37	2
